#first line - comment, second - resolution n, m, third - wavelengths, fourth and further - point coordinates i, j and spectraIntegration time us: 500000Step - 6
56 100
42 82 13:55:21.191587
42 83 13:55:21.699274
42 84 13:55:22.205961
42 85 13:55:22.712647
42 86 13:55:23.222332
42 87 13:55:23.730020
42 88 13:55:24.237708
42 89 13:55:24.744396
42 90 13:55:25.251084
42 91 13:55:25.758770
42 92 13:55:26.265457
42 93 13:55:26.772145
42 94 13:55:27.278833
42 95 13:55:27.786520
42 96 13:55:28.296207
42 97 13:55:28.802893
42 98 13:55:29.309581
42 99 13:55:29.817267
43 0 13:55:31.160440
43 1 13:55:31.668126
43 2 13:55:32.174813
43 3 13:55:32.681501
43 4 13:55:33.189188
43 5 13:55:33.695876
43 6 13:55:34.204561
43 7 13:55:34.711247
43 8 13:55:35.222933
43 9 13:55:35.733618
43 10 13:55:36.240305
43 11 13:55:36.747992
43 12 13:55:37.254680
43 13 13:55:37.761367
43 14 13:55:38.268055
43 15 13:55:38.774742
43 16 13:55:39.282430
43 17 13:55:39.789117
43 18 13:55:40.295803
43 19 13:55:40.802491
43 20 13:55:41.309180
43 21 13:55:41.817866
43 22 13:55:42.324553
43 23 13:55:42.831241
43 24 13:55:43.341926
43 25 13:55:43.850612
43 26 13:55:44.360298
43 27 13:55:44.866983
43 28 13:55:45.376671
43 29 13:55:45.886356
43 30 13:55:46.393044
43 31 13:55:46.899731
43 32 13:55:47.406419
43 33 13:55:47.913108
43 34 13:55:48.420793
43 35 13:55:48.927481
43 36 13:55:49.434167
43 37 13:55:49.940856
43 38 13:55:50.447543
43 39 13:55:50.954232
43 40 13:55:51.460830
43 41 13:55:51.981985
43 42 13:55:52.501488
43 43 13:55:53.016156
43 44 13:55:53.536575
43 45 13:55:54.057801
43 46 13:55:54.568486
43 47 13:55:55.075346
43 48 13:55:55.594827
43 49 13:55:56.115309
43 50 13:55:56.635124
43 51 13:55:57.156036
43 52 13:55:57.676002
43 53 13:55:58.195285
43 54 13:55:58.704199
43 55 13:55:59.223614
43 56 13:55:59.743266
43 57 13:56:00.263928
43 58 13:56:00.782310
43 59 13:56:01.290996
43 60 13:56:01.800685
43 61 13:56:02.306773
43 62 13:56:02.827553
43 63 13:56:03.333652
43 64 13:56:03.854395
43 65 13:56:04.371425
43 66 13:56:04.890982
43 67 13:56:05.398766
43 68 13:56:05.918415
43 69 13:56:06.438408
43 70 13:56:06.958030
43 71 13:56:07.482624
43 72 13:56:07.989158
43 73 13:56:08.508741
43 74 13:56:09.022173
43 75 13:56:09.542437
43 76 13:56:10.060700
43 77 13:56:10.578982
43 78 13:56:11.098940
43 79 13:56:11.619881
43 80 13:56:12.140015
43 81 13:56:12.659939
43 82 13:56:13.180180
43 83 13:56:13.687300
43 84 13:56:14.206201
43 85 13:56:14.726258
43 86 13:56:15.246484
43 87 13:56:15.766945
43 88 13:56:16.287207
43 89 13:56:16.807159
43 90 13:56:17.327970
43 91 13:56:17.849056
43 92 13:56:18.368134
43 93 13:56:18.887572
43 94 13:56:19.414640
43 95 13:56:19.934027
43 96 13:56:20.452775
43 97 13:56:20.971744
43 98 13:56:21.490884
43 99 13:56:22.012286
44 0 13:56:23.348739
44 1 13:56:23.868636
44 2 13:56:24.389420
44 3 13:56:24.909215
44 4 13:56:25.428880
44 5 13:56:25.948815
44 6 13:56:26.467382
44 7 13:56:26.987270
44 8 13:56:27.503934
44 9 13:56:28.023265
44 10 13:56:28.542502
44 11 13:56:29.060135
44 12 13:56:29.579199
44 13 13:56:30.098492
44 14 13:56:30.620045
44 15 13:56:31.140942
44 16 13:56:31.659459
44 17 13:56:32.179427
44 18 13:56:32.699507
44 19 13:56:33.206541
44 20 13:56:33.725007
44 21 13:56:34.243055
44 22 13:56:34.761505
44 23 13:56:35.281593
44 24 13:56:35.801783
44 25 13:56:36.322523
44 26 13:56:36.843064
44 27 13:56:37.361536
44 28 13:56:37.869050
44 29 13:56:38.388876
44 30 13:56:38.905761
44 31 13:56:39.424481
44 32 13:56:39.942643
44 33 13:56:40.462267
44 34 13:56:40.981938
44 35 13:56:41.500808
44 36 13:56:42.019007
44 37 13:56:42.526200
44 38 13:56:43.041542
44 39 13:56:43.553533
44 40 13:56:44.070891
44 41 13:56:44.590555
44 42 13:56:45.111325
44 43 13:56:45.631444
44 44 13:56:46.150660
44 45 13:56:46.669760
44 46 13:56:47.177310
44 47 13:56:47.697067
44 48 13:56:48.220366
44 49 13:56:48.738629
44 50 13:56:49.258362
44 51 13:56:49.777285
44 52 13:56:50.296355
44 53 13:56:50.817030
44 54 13:56:51.335034
44 55 13:56:51.855030
44 56 13:56:52.374592
44 57 13:56:52.882938
44 58 13:56:53.402530
44 59 13:56:53.923895
44 60 13:56:54.443943
44 61 13:56:54.964837
44 62 13:56:55.485533
44 63 13:56:56.004108
44 64 13:56:56.524855
44 65 13:56:57.044283
44 66 13:56:57.563682
44 67 13:56:58.083779
44 68 13:56:58.590583
44 69 13:56:59.110250
44 70 13:56:59.631526
44 71 13:57:00.151166
44 72 13:57:00.670662
44 73 13:57:01.190506
44 74 13:57:01.698193
44 75 13:57:02.205880
44 76 13:57:02.712565
44 77 13:57:03.220252
44 78 13:57:03.727941
44 79 13:57:04.234629
44 80 13:57:04.742313
44 81 13:57:05.250003
44 82 13:57:05.756690
44 83 13:57:06.267375
44 84 13:57:06.774062
44 85 13:57:07.281749
44 86 13:57:07.788437
44 87 13:57:08.295122
44 88 13:57:08.801809
44 89 13:57:09.308500
44 90 13:57:09.818185
44 91 13:57:10.327870
44 92 13:57:10.837556
44 93 13:57:11.347241
44 94 13:57:11.853929
44 95 13:57:12.363614
44 96 13:57:12.871302
44 97 13:57:13.377990
44 98 13:57:13.885676
44 99 13:57:14.392364
45 0 13:57:15.723543
45 1 13:57:16.233226
45 2 13:57:16.739914
45 3 13:57:17.246601
45 4 13:57:17.753289
45 5 13:57:18.259978
45 6 13:57:18.767663
45 7 13:57:19.274353
45 8 13:57:19.782040
45 9 13:57:20.288728
45 10 13:57:20.795415
45 11 13:57:21.303101
45 12 13:57:21.809787
45 13 13:57:22.317474
45 14 13:57:22.827162
45 15 13:57:23.334849
45 16 13:57:23.842536
45 17 13:57:24.352221
45 18 13:57:24.861907
45 19 13:57:25.371592
45 20 13:57:25.881278
45 21 13:57:26.387966
45 22 13:57:26.895653
45 23 13:57:27.403339
45 24 13:57:27.911025
45 25 13:57:28.420712
45 26 13:57:28.929398
45 27 13:57:29.438082
45 28 13:57:29.944770
45 29 13:57:30.451459
45 30 13:57:30.959146
45 31 13:57:31.465834
45 32 13:57:31.972521
45 33 13:57:32.479207
45 34 13:57:32.985894
45 35 13:57:33.492584
45 36 13:57:34.002269
45 37 13:57:34.510954
45 38 13:57:35.017641
45 39 13:57:35.524329
45 40 13:57:36.034016
45 41 13:57:36.542703
45 42 13:57:37.052386
45 43 13:57:37.560073
45 44 13:57:38.066763
45 45 13:57:38.575449
45 46 13:57:39.082136
45 47 13:57:39.591822
45 48 13:57:40.100506
45 49 13:57:40.607197
45 50 13:57:41.116881
45 51 13:57:41.625568
45 52 13:57:42.133255
45 53 13:57:42.643940
45 54 13:57:43.152625
45 55 13:57:43.662311
45 56 13:57:44.168997
45 57 13:57:44.675687
45 58 13:57:45.184373
45 59 13:57:45.694058
45 60 13:57:46.200746
45 61 13:57:46.710432
45 62 13:57:47.217121
45 63 13:57:47.725804
45 64 13:57:48.234491
45 65 13:57:48.744177
45 66 13:57:49.253863
45 67 13:57:49.760550
45 68 13:57:50.270234
45 69 13:57:50.777120
45 70 13:57:51.284836
45 71 13:57:51.791428
45 72 13:57:52.311630
45 73 13:57:52.831654
45 74 13:57:53.350571
45 75 13:57:53.857275
45 76 13:57:54.365341
45 77 13:57:54.873372
45 78 13:57:55.381016
45 79 13:57:55.900241
45 80 13:57:56.419772
45 81 13:57:56.939173
45 82 13:57:57.457749
45 83 13:57:57.976901
45 84 13:57:58.483221
45 85 13:57:59.001315
45 86 13:57:59.515717
45 87 13:58:00.034835
45 88 13:58:00.546971
45 89 13:58:01.066418
45 90 13:58:01.573105
45 91 13:58:02.079793
45 92 13:58:02.585799
45 93 13:58:03.104331
45 94 13:58:03.623341
45 95 13:58:04.131343
45 96 13:58:04.651284
45 97 13:58:05.158039
45 98 13:58:05.676160
45 99 13:58:06.196269
46 0 13:58:07.535663
46 1 13:58:08.057828
46 2 13:58:08.578713
46 3 13:58:09.098708
46 4 13:58:09.618208
46 5 13:58:10.136636
46 6 13:58:10.656673
46 7 13:58:11.176535
46 8 13:58:11.696309
46 9 13:58:12.203431
46 10 13:58:12.721673
46 11 13:58:13.242388
46 12 13:58:13.763077
46 13 13:58:14.281669
46 14 13:58:14.799891
46 15 13:58:15.319926
46 16 13:58:15.840160
46 17 13:58:16.360098
46 18 13:58:16.867245
46 19 13:58:17.386886
46 20 13:58:17.900252
46 21 13:58:18.419508
46 22 13:58:18.939598
46 23 13:58:19.459152
46 24 13:58:19.978159
46 25 13:58:20.497655
46 26 13:58:21.018404
46 27 13:58:21.524784
46 28 13:58:22.044178
46 29 13:58:22.565787
46 30 13:58:23.084763
46 31 13:58:23.605916
46 32 13:58:24.125937
46 33 13:58:24.644698
46 34 13:58:25.163019
46 35 13:58:25.682376
46 36 13:58:26.189020
46 37 13:58:26.709168
46 38 13:58:27.220939
46 39 13:58:27.741587
46 40 13:58:28.260653
46 41 13:58:28.780842
46 42 13:58:29.300753
46 43 13:58:29.819780
46 44 13:58:30.339598
46 45 13:58:30.857222
46 46 13:58:31.377451
46 47 13:58:31.891938
46 48 13:58:32.411737
46 49 13:58:32.931859
46 50 13:58:33.451870
46 51 13:58:33.971354
46 52 13:58:34.492358
46 53 13:58:35.012945
46 54 13:58:35.531441
46 55 13:58:36.052169
46 56 13:58:36.573428
46 57 13:58:37.090710
46 58 13:58:37.610022
46 59 13:58:38.129384
46 60 13:58:38.648543
46 61 13:58:39.167950
46 62 13:58:39.687529
46 63 13:58:40.193940
46 64 13:58:40.713788
46 65 13:58:41.227196
46 66 13:58:41.746471
46 67 13:58:42.266882
46 68 13:58:42.787091
46 69 13:58:43.306872
46 70 13:58:43.826287
46 71 13:58:44.344757
46 72 13:58:44.852713
46 73 13:58:45.371842
46 74 13:58:45.883797
46 75 13:58:46.405010
46 76 13:58:46.924263
46 77 13:58:47.443372
46 78 13:58:47.963657
46 79 13:58:48.484060
46 80 13:58:49.002436
46 81 13:58:49.522695
46 82 13:58:50.042947
46 83 13:58:50.549943
46 84 13:58:51.069942
46 85 13:58:51.592262
46 86 13:58:52.109901
46 87 13:58:52.628746
46 88 13:58:53.147243
46 89 13:58:53.667367
46 90 13:58:54.187943
46 91 13:58:54.707417
46 92 13:58:55.214546
46 93 13:58:55.734295
46 94 13:58:56.249224
46 95 13:58:56.768929
46 96 13:58:57.288164
46 97 13:58:57.809147
46 98 13:58:58.329591
46 99 13:58:58.850318
47 0 13:59:00.192262
47 1 13:59:00.711738
47 2 13:59:01.218198
47 3 13:59:01.724885
47 4 13:59:02.231572
47 5 13:59:02.738260
47 6 13:59:03.245947
47 7 13:59:03.752634
47 8 13:59:04.260321
47 9 13:59:04.767010
47 10 13:59:05.273698
47 11 13:59:05.780384
47 12 13:59:06.288071
47 13 13:59:06.794758
47 14 13:59:07.301445
47 15 13:59:07.808133
47 16 13:59:08.314821
47 17 13:59:08.821507
47 18 13:59:09.328194
47 19 13:59:09.837883
47 20 13:59:10.344568
47 21 13:59:10.851256
47 22 13:59:11.357945
47 23 13:59:11.867629
47 24 13:59:12.374317
47 25 13:59:12.881005
47 26 13:59:13.389691
47 27 13:59:13.896378
47 28 13:59:14.403066
47 29 13:59:14.912751
47 30 13:59:15.419439
47 31 13:59:15.926124
47 32 13:59:16.434813
47 33 13:59:16.941500
47 34 13:59:17.450187
47 35 13:59:17.956875
47 36 13:59:18.463561
47 37 13:59:18.970249
47 38 13:59:19.476934
47 39 13:59:19.986623
47 40 13:59:20.493309
47 41 13:59:21.001997
47 42 13:59:21.508683
47 43 13:59:22.015372
47 44 13:59:22.522057
47 45 13:59:23.029745
47 46 13:59:23.536432
47 47 13:59:24.045119
47 48 13:59:24.551806
47 49 13:59:25.058494
47 50 13:59:25.565179
47 51 13:59:26.072868
47 52 13:59:26.579556
47 53 13:59:27.086243
47 54 13:59:27.592931
47 55 13:59:28.099616
47 56 13:59:28.607306
47 57 13:59:29.113992
47 58 13:59:29.621680
47 59 13:59:30.128366
47 60 13:59:30.637055
47 61 13:59:31.143741
47 62 13:59:31.651429
47 63 13:59:32.158116
47 64 13:59:32.664803
47 65 13:59:33.171488
47 66 13:59:33.680177
47 67 13:59:34.186864
47 68 13:59:34.693552
47 69 13:59:35.203238
47 70 13:59:35.710926
47 71 13:59:36.217612
47 72 13:59:36.726299
47 73 13:59:37.236983
47 74 13:59:37.743669
47 75 13:59:38.252356
47 76 13:59:38.759044
47 77 13:59:39.265732
47 78 13:59:39.772420
47 79 13:59:40.279105
47 80 13:59:40.789792
47 81 13:59:41.299478
47 82 13:59:41.806166
47 83 13:59:42.312851
47 84 13:59:42.819538
47 85 13:59:43.327225
47 86 13:59:43.837912
47 87 13:59:44.344599
47 88 13:59:44.851287
47 89 13:59:45.360971
47 90 13:59:45.867660
47 91 13:59:46.374347
47 92 13:59:46.881036
47 93 13:59:47.387722
47 94 13:59:47.894411
47 95 13:59:48.401095
47 96 13:59:48.911781
47 97 13:59:49.419470
47 98 13:59:49.926156
47 99 13:59:50.434843
48 0 13:59:51.770501
48 1 13:59:52.291257
48 2 13:59:52.797758
48 3 13:59:53.316284
48 4 13:59:53.837048
48 5 13:59:54.343506
48 6 13:59:54.849764
48 7 13:59:55.357647
48 8 13:59:55.877211
48 9 13:59:56.397600
48 10 13:59:56.916734
48 11 13:59:57.432846
48 12 13:59:57.951943
48 13 13:59:58.466715
48 14 13:59:58.985396
48 15 13:59:59.505110
48 16 14:00:00.025329
48 17 14:00:00.537821
48 18 14:00:01.056978
48 19 14:00:01.563666
48 20 14:00:02.071353
48 21 14:00:02.578785
48 22 14:00:03.087633
48 23 14:00:03.608324
48 24 14:00:04.126166
48 25 14:00:04.646845
48 26 14:00:05.153226
48 27 14:00:05.672278
48 28 14:00:06.190017
48 29 14:00:06.710963
48 30 14:00:07.232002
48 31 14:00:07.747550
48 32 14:00:08.265974
48 33 14:00:08.787944
48 34 14:00:09.307440
48 35 14:00:09.825923
48 36 14:00:10.344350
48 37 14:00:10.865261
48 38 14:00:11.383614
48 39 14:00:11.905396
48 40 14:00:12.411566
48 41 14:00:12.918420
48 42 14:00:13.425742
48 43 14:00:13.945286
48 44 14:00:14.456841
48 45 14:00:14.977734
48 46 14:00:15.497671
48 47 14:00:16.018617
48 48 14:00:16.536782
48 49 14:00:17.043818
48 50 14:00:17.563389
48 51 14:00:18.084777
48 52 14:00:18.605587
48 53 14:00:19.124843
48 54 14:00:19.645850
48 55 14:00:20.165200
48 56 14:00:20.685455
48 57 14:00:21.204646
48 58 14:00:21.712796
48 59 14:00:22.231364
48 60 14:00:22.752183
48 61 14:00:23.271998
48 62 14:00:23.791438
48 63 14:00:24.309367
48 64 14:00:24.828418
48 65 14:00:25.347924
48 66 14:00:25.867187
48 67 14:00:26.373296
48 68 14:00:26.893152
48 69 14:00:27.411601
48 70 14:00:27.932275
48 71 14:00:28.453235
48 72 14:00:28.973230
48 73 14:00:29.493856
48 74 14:00:30.013864
48 75 14:00:30.533203
48 76 14:00:31.042593
48 77 14:00:31.562047
48 78 14:00:32.075934
48 79 14:00:32.595371
48 80 14:00:33.116347
48 81 14:00:33.634484
48 82 14:00:34.153138
48 83 14:00:34.673553
48 84 14:00:35.192489
48 85 14:00:35.700144
48 86 14:00:36.219188
48 87 14:00:36.741080
48 88 14:00:37.261456
48 89 14:00:37.781000
48 90 14:00:38.300290
48 91 14:00:38.819701
48 92 14:00:39.339100
48 93 14:00:39.860053
48 94 14:00:40.379525
48 95 14:00:40.902604
48 96 14:00:41.410220
48 97 14:00:41.929540
48 98 14:00:42.451007
48 99 14:00:42.970781
49 0 14:00:44.316477
49 1 14:00:44.827237
49 2 14:00:45.346238
49 3 14:00:45.865712
49 4 14:00:46.384503
49 5 14:00:46.902363
49 6 14:00:47.422496
49 7 14:00:47.942593
49 8 14:00:48.462191
49 9 14:00:48.981082
49 10 14:00:49.494858
49 11 14:00:50.015900
49 12 14:00:50.534065
49 13 14:00:51.053418
49 14 14:00:51.571662
49 15 14:00:52.091070
49 16 14:00:52.609127
49 17 14:00:53.128694
49 18 14:00:53.648754
49 19 14:00:54.161559
49 20 14:00:54.681309
49 21 14:00:55.202282
49 22 14:00:55.721032
49 23 14:00:56.239896
49 24 14:00:56.758961
49 25 14:00:57.277015
49 26 14:00:57.797422
49 27 14:00:58.317186
49 28 14:00:58.823955
49 29 14:00:59.344147
49 30 14:00:59.868444
49 31 14:01:00.386543
49 32 14:01:00.904635
49 33 14:01:01.414323
49 34 14:01:01.921008
49 35 14:01:02.427695
49 36 14:01:02.935384
49 37 14:01:03.442070
49 38 14:01:03.948759
49 39 14:01:04.459445
49 40 14:01:04.966130
49 41 14:01:05.475816
49 42 14:01:05.983503
49 43 14:01:06.490192
49 44 14:01:06.998876
49 45 14:01:07.505567
49 46 14:01:08.013253
49 47 14:01:08.519938
49 48 14:01:09.026626
49 49 14:01:09.533315
49 50 14:01:10.042001
49 51 14:01:10.549688
49 52 14:01:11.057375
49 53 14:01:11.564063
49 54 14:01:12.070750
49 55 14:01:12.580436
49 56 14:01:13.091121
49 57 14:01:13.597809
49 58 14:01:14.104496
49 59 14:01:14.612183
49 60 14:01:15.118870
49 61 14:01:15.625558
49 62 14:01:16.133243
49 63 14:01:16.641931
49 64 14:01:17.150617
49 65 14:01:17.661303
49 66 14:01:18.168989
49 67 14:01:18.675677
49 68 14:01:19.182364
49 69 14:01:19.689052
49 70 14:01:20.197738
49 71 14:01:20.704424
49 72 14:01:21.214111
49 73 14:01:21.723797
49 74 14:01:22.230485
49 75 14:01:22.737170
49 76 14:01:23.245858
49 77 14:01:23.752546
49 78 14:01:24.260233
49 79 14:01:24.766920
49 80 14:01:25.274607
49 81 14:01:25.781294
49 82 14:01:26.287982
49 83 14:01:26.796669
49 84 14:01:27.303354
49 85 14:01:27.810041
49 86 14:01:28.317730
49 87 14:01:28.824418
49 88 14:01:29.331106
49 89 14:01:29.838792
49 90 14:01:30.345479
49 91 14:01:30.852165
49 92 14:01:31.359852
49 93 14:01:31.867539
49 94 14:01:32.375228
49 95 14:01:32.882915
49 96 14:01:33.389602
49 97 14:01:33.896289
49 98 14:01:34.402977
49 99 14:01:34.909665
50 0 14:01:36.269826
50 1 14:01:36.777512
50 2 14:01:37.284200
50 3 14:01:37.791887
50 4 14:01:38.298572
50 5 14:01:38.805262
50 6 14:01:39.314946
50 7 14:01:39.821635
50 8 14:01:40.331321
50 9 14:01:40.841007
50 10 14:01:41.350692
50 11 14:01:41.857380
50 12 14:01:42.364067
50 13 14:01:42.871755
50 14 14:01:43.379441
50 15 14:01:43.886128
50 16 14:01:44.394815
50 17 14:01:44.901502
50 18 14:01:45.409189
50 19 14:01:45.915876
50 20 14:01:46.422564
50 21 14:01:46.930252
50 22 14:01:47.440935
50 23 14:01:47.947623
50 24 14:01:48.454311
50 25 14:01:48.961997
50 26 14:01:49.468684
50 27 14:01:49.975373
50 28 14:01:50.485057
50 29 14:01:50.993254
50 30 14:01:51.513012
50 31 14:01:52.032108
50 32 14:01:52.550167
50 33 14:01:53.060622
50 34 14:01:53.579760
50 35 14:01:54.100959
50 36 14:01:54.607026
50 37 14:01:55.114786
50 38 14:01:55.634619
50 39 14:01:56.154534
50 40 14:01:56.672161
50 41 14:01:57.191154
50 42 14:01:57.704989
50 43 14:01:58.224034
50 44 14:01:58.743712
50 45 14:01:59.262925
50 46 14:01:59.782808
50 47 14:02:00.302119
50 48 14:02:00.811568
50 49 14:02:01.319254
50 50 14:02:01.828940
50 51 14:02:02.335042
50 52 14:02:02.852965
50 53 14:02:03.366651
50 54 14:02:03.885555
50 55 14:02:04.403922
50 56 14:02:04.923865
50 57 14:02:05.431380
50 58 14:02:05.949408
50 59 14:02:06.469829
50 60 14:02:06.989544
50 61 14:02:07.508863
50 62 14:02:08.015977
50 63 14:02:08.534812
50 64 14:02:09.055498
50 65 14:02:09.575320
50 66 14:02:10.094201
50 67 14:02:10.613744
50 68 14:02:11.133610
50 69 14:02:11.653981
50 70 14:02:12.173927
50 71 14:02:12.680910
50 72 14:02:13.200663
50 73 14:02:13.713339
50 74 14:02:14.233218
50 75 14:02:14.753292
50 76 14:02:15.271233
50 77 14:02:15.791836
50 78 14:02:16.310210
50 79 14:02:16.829734
50 80 14:02:17.336485
50 81 14:02:17.856594
50 82 14:02:18.377831
50 83 14:02:18.898423
50 84 14:02:19.419417
50 85 14:02:19.940012
50 86 14:02:20.459684
50 87 14:02:20.978686
50 88 14:02:21.499553
50 89 14:02:22.006944
50 90 14:02:22.525253
50 91 14:02:23.039719
50 92 14:02:23.559429
50 93 14:02:24.078932
50 94 14:02:24.596670
50 95 14:02:25.116877
50 96 14:02:25.636040
50 97 14:02:26.156247
50 98 14:02:26.670562
50 99 14:02:27.188638
51 0 14:02:28.487700
51 1 14:02:29.002667
51 2 14:02:29.523328
51 3 14:02:30.042159
51 4 14:02:30.559438
51 5 14:02:31.078088
51 6 14:02:31.597067
51 7 14:02:32.116972
51 8 14:02:32.637185
51 9 14:02:33.157872
51 10 14:02:33.676284
51 11 14:02:34.195721
51 12 14:02:34.706457
51 13 14:02:35.224757
51 14 14:02:35.743793
51 15 14:02:36.263756
51 16 14:02:36.781829
51 17 14:02:37.300274
51 18 14:02:37.820432
51 19 14:02:38.340331
51 20 14:02:38.859602
51 21 14:02:39.365777
51 22 14:02:39.885436
51 23 14:02:40.406696
51 24 14:02:40.926906
51 25 14:02:41.446207
51 26 14:02:41.966130
51 27 14:02:42.485553
51 28 14:02:43.005564
51 29 14:02:43.524861
51 30 14:02:44.036236
51 31 14:02:44.555857
51 32 14:02:45.076002
51 33 14:02:45.595375
51 34 14:02:46.115367
51 35 14:02:46.635705
51 36 14:02:47.155277
51 37 14:02:47.675556
51 38 14:02:48.195323
51 39 14:02:48.701557
51 40 14:02:49.219883
51 41 14:02:49.734236
51 42 14:02:50.253583
51 43 14:02:50.773258
51 44 14:02:51.294531
51 45 14:02:51.814622
51 46 14:02:52.334138
51 47 14:02:52.854048
51 48 14:02:53.365461
51 49 14:02:53.884755
51 50 14:02:54.396703
51 51 14:02:54.916931
51 52 14:02:55.438040
51 53 14:02:55.957718
51 54 14:02:56.477381
51 55 14:02:56.996978
51 56 14:02:57.516554
51 57 14:02:58.036129
51 58 14:02:58.557194
51 59 14:02:59.068648
51 60 14:02:59.587010
51 61 14:03:00.106752
51 62 14:03:00.627089
51 63 14:03:01.152640
51 64 14:03:01.659327
51 65 14:03:02.166015
51 66 14:03:02.674701
51 67 14:03:03.181389
51 68 14:03:03.688074
51 69 14:03:04.195762
51 70 14:03:04.702452
51 71 14:03:05.209137
51 72 14:03:05.718821
51 73 14:03:06.228510
51 74 14:03:06.736194
51 75 14:03:07.244882
51 76 14:03:07.751571
51 77 14:03:08.258257
51 78 14:03:08.764945
51 79 14:03:09.271632
51 80 14:03:09.778320
51 81 14:03:10.286007
51 82 14:03:10.792696
51 83 14:03:11.301380
51 84 14:03:11.808069
51 85 14:03:12.314756
51 86 14:03:12.821444
51 87 14:03:13.328130
51 88 14:03:13.836817
51 89 14:03:14.343504
51 90 14:03:14.854189
51 91 14:03:15.360875
51 92 14:03:15.870562
51 93 14:03:16.377250
51 94 14:03:16.885934
51 95 14:03:17.395622
51 96 14:03:17.903310
51 97 14:03:18.409996
51 98 14:03:18.916684
51 99 14:03:19.423372
52 0 14:03:20.754555
52 1 14:03:21.265236
52 2 14:03:21.771922
52 3 14:03:22.278610
52 4 14:03:22.785299
52 5 14:03:23.291987
52 6 14:03:23.798673
52 7 14:03:24.305361
52 8 14:03:24.813047
52 9 14:03:25.319736
52 10 14:03:25.826422
52 11 14:03:26.334108
52 12 14:03:26.843795
52 13 14:03:27.353481
52 14 14:03:27.863166
52 15 14:03:28.369853
52 16 14:03:28.876541
52 17 14:03:29.383230
52 18 14:03:29.889917
52 19 14:03:30.396603
52 20 14:03:30.903292
52 21 14:03:31.409978
52 22 14:03:31.916668
52 23 14:03:32.428351
52 24 14:03:32.935039
52 25 14:03:33.443724
52 26 14:03:33.950412
52 27 14:03:34.457097
52 28 14:03:34.965785
52 29 14:03:35.472473
52 30 14:03:35.979161
52 31 14:03:36.485848
52 32 14:03:36.992535
52 33 14:03:37.499224
52 34 14:03:38.006910
52 35 14:03:38.516595
52 36 14:03:39.023284
52 37 14:03:39.530972
52 38 14:03:40.040656
52 39 14:03:40.547343
52 40 14:03:41.054030
52 41 14:03:41.560718
52 42 14:03:42.067406
52 43 14:03:42.574093
52 44 14:03:43.080779
52 45 14:03:43.590466
52 46 14:03:44.099154
52 47 14:03:44.607839
52 48 14:03:45.114526
52 49 14:03:45.623214
52 50 14:03:46.129900
52 51 14:03:46.636589
52 52 14:03:47.143276
52 53 14:03:47.649964
52 54 14:03:48.156650
52 55 14:03:48.663339
52 56 14:03:49.171023
52 57 14:03:49.679712
52 58 14:03:50.186400
52 59 14:03:50.693085
52 60 14:03:51.200631
52 61 14:03:51.710100
52 62 14:03:52.237966
52 63 14:03:52.756859
52 64 14:03:53.275294
52 65 14:03:53.794794
52 66 14:03:54.305478
52 67 14:03:54.816163
52 68 14:03:55.322571
52 69 14:03:55.842558
52 70 14:03:56.361309
52 71 14:03:56.872188
52 72 14:03:57.392198
52 73 14:03:57.911382
52 74 14:03:58.429987
52 75 14:03:58.949326
52 76 14:03:59.468785
52 77 14:03:59.988728
52 78 14:04:00.513696
52 79 14:04:01.035577
52 80 14:04:01.543264
52 81 14:04:02.051952
52 82 14:04:02.559349
52 83 14:04:03.078917
52 84 14:04:03.598760
52 85 14:04:04.118430
52 86 14:04:04.639180
52 87 14:04:05.145757
52 88 14:04:05.665843
52 89 14:04:06.180846
52 90 14:04:06.702602
52 91 14:04:07.212726
52 92 14:04:07.732955
52 93 14:04:08.251969
52 94 14:04:08.771036
52 95 14:04:09.289313
52 96 14:04:09.809566
52 97 14:04:10.328694
52 98 14:04:10.846413
52 99 14:04:11.366614
53 0 14:04:12.676429
53 1 14:04:13.197287
53 2 14:04:13.717085
53 3 14:04:14.223570
53 4 14:04:14.742034
53 5 14:04:15.260068
53 6 14:04:15.779040
53 7 14:04:16.298573
53 8 14:04:16.818631
53 9 14:04:17.338840
53 10 14:04:17.856391
53 11 14:04:18.377117
53 12 14:04:18.895949
53 13 14:04:19.415724
53 14 14:04:19.922997
53 15 14:04:20.441901
53 16 14:04:20.962767
53 17 14:04:21.483729
53 18 14:04:22.003794
53 19 14:04:22.523099
53 20 14:04:23.041863
53 21 14:04:23.561323
53 22 14:04:24.081919
53 23 14:04:24.590923
53 24 14:04:25.111147
53 25 14:04:25.630534
53 26 14:04:26.150459
53 27 14:04:26.669618
53 28 14:04:27.188988
53 29 14:04:27.709910
53 30 14:04:28.216284
53 31 14:04:28.733988
53 32 14:04:29.243490
53 33 14:04:29.763049
53 34 14:04:30.280349
53 35 14:04:30.800013
53 36 14:04:31.318814
53 37 14:04:31.837128
53 38 14:04:32.357178
53 39 14:04:32.877009
53 40 14:04:33.396745
53 41 14:04:33.904649
53 42 14:04:34.424961
53 43 14:04:34.943719
53 44 14:04:35.453021
53 45 14:04:35.972547
53 46 14:04:36.491590
53 47 14:04:37.011516
53 48 14:04:37.530396
53 49 14:04:38.047711
53 50 14:04:38.558718
53 51 14:04:39.078831
53 52 14:04:39.599815
53 53 14:04:40.119154
